image,corruption,iqs,focus,illumination,fov,predicted_quality,recapture_feedback
28209_right.jpeg,low_light,0.41538313548679207,9.797295992005698e-05,0.8607318133096902,0.4563512465777302,good,
28209_right.jpeg,uneven_illumination,0.30821173754427045,0.0001257550463762455,0.5544283136663891,0.45644610296993504,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
28209_right.jpeg,fov_misalignment,0.15383929222902648,0.00034985752988657957,0.11355905246836462,0.45581472341257695,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
28209_right.jpeg,jpeg_q25,0.4159856454238646,0.00017224474555384763,0.861941648340328,0.456948682426113,good,
34303_left.jpeg,baseline,0.3949758887071176,0.00030235597283708284,0.7732101012786475,0.49692564348182455,good,
34303_left.jpeg,defocus_blur,0.39550551246291005,1.738017509738587e-05,0.7732383933564279,0.49946049087248534,good,
34303_left.jpeg,low_light,0.39416474503122045,8.081666627457569e-05,0.7714503230868028,0.4964992211373186,good,
34303_left.jpeg,uneven_illumination,0.34677002536473983,0.0001114843507157209,0.6359576934246501,0.49656095570330405,usable,
34303_left.jpeg,fov_misalignment,0.1749535656925656,0.000294408811276667,0.14830296983614935,0.49171905090161067,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
34303_left.jpeg,jpeg_q25,0.39490751851406425,0.0001710198183188858,0.7730561480762006,0.4970778350402661,good,
13641_right.jpeg,baseline,0.39645269246894305,0.00044119353185517664,0.7913480949967425,0.47721752722936434,good,
13641_right.jpeg,defocus_blur,0.3968485625113485,1.9341205267227718e-05,0.7913736867308527,0.4794401426937727,good,
13641_right.jpeg,low_light,0.3952043810588166,0.00011256945966672391,0.7886197661863564,0.47656974043890077,good,
13641_right.jpeg,uneven_illumination,0.3016095244417418,0.00015390296652917265,0.5210638998355943,0.4767023932506887,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
13641_right.jpeg,fov_misalignment,0.15389326482205465,0.0004357956271985218,0.10029088178572797,0.47446855178468184,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
13641_right.jpeg,jpeg_q25,0.39617676375407873,0.00013065888359830696,0.7907792097434811,0.47740710716168416,good,
10830_right.jpeg,baseline,0.3043472549403277,0.002144883322322782,0.3918834851854986,0.6653203271858965,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10830_right.jpeg,defocus_blur,0.30462647161421863,9.030856487544719e-05,0.3918602408372254,0.6697570555809582,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10830_right.jpeg,low_light,0.30172442430959945,0.0005320874034837348,0.38665332629545984,0.66473170057918,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10830_right.jpeg,uneven_illumination,0.2682579350461287,0.0008299073184685333,0.2907268819939883,0.6646862536833816,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10830_right.jpeg,fov_misalignment,0.19704404638108414,0.0016593878251391265,0.12239613828379727,0.6141665714067978,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
10830_right.jpeg,jpeg_q25,0.3042499948388475,0.0017892091826361986,0.39176613767338087,0.665664651920439,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
20449_right.jpeg,baseline,0.3780013897289888,0.0013315459530958596,0.6184361491062298,0.6440644766422802,good,
20449_right.jpeg,defocus_blur,0.378122665225516,7.877573260701714e-05,0.6183943857514274,0.6466124796778946,good,
20449_right.jpeg,low_light,0.37466393210345716,0.00036284229708715793,0.612908960868178,0.6400026355230402,good,
20449_right.jpeg,uneven_illumination,0.30264152846045467,0.0005172136387561024,0.4204557674612574,0.6211004975740487,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
20449_right.jpeg,fov_misalignment,0.19603652618088127,0.0012121600924260294,0.13065633918734762,0.5992877737133567,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
20449_right.jpeg,jpeg_q25,0.3765077933623703,0.0010774804403688614,0.6142570895476768,0.6443472793781436,good,
39738_left.jpeg,baseline,0.4435625351968133,0.000438056946010535,0.740599706466283,0.7367096606208403,good,
39738_left.jpeg,defocus_blur,0.44360652094305686,3.682153007559709e-05,0.7406067762220985,0.7375176826131687,good,
39738_left.jpeg,low_light,0.4416861609421455,0.00013936602530842078,0.7386147763501562,0.7324609712378702,good,
39738_left.jpeg,uneven_illumination,0.3238053732528722,0.00018680133494553298,0.40159302681389164,0.7326923733361276,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
39738_left.jpeg,fov_misalignment,0.25067775745889714,0.0003867841338942176,0.24378384743749099,0.6607947888088705,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
39738_left.jpeg,jpeg_q25,0.44318147940979435,0.00013520860923895317,0.7400215955874863,0.7364793500419143,good,
15370_right.jpeg,baseline,0.4105426308700699,0.0021404818164230703,0.6952928183281475,0.6653358069145964,good,
15370_right.jpeg,defocus_blur,0.4108159393882306,7.112779607860656e-05,0.6951224416449956,0.6699785347762028,good,
15370_right.jpeg,low_light,0.4079595042111571,0.0005283674380821612,0.6900867231058271,0.6648712165955393,good,
15370_right.jpeg,uneven_illumination,0.347553616021563,0.0007535854563330983,0.5172247772026075,0.6648940392724686,usable,
15370_right.jpeg,fov_misalignment,0.23555773282857195,0.0016644185216631098,0.2323923530436016,0.6142185674185846,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
15370_right.jpeg,jpeg_q25,0.40943277186854765,0.0015650732795324965,0.6925177212379368,0.6657021604938271,good,
31848_right.jpeg,baseline,0.29879440837077315,0.009770369473954012,0.5508952216446896,0.40829173202220076,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31848_right.jpeg,defocus_blur,0.296736531904208,0.00014861043280980918,0.5508445865115572,0.4155259298081564,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31848_right.jpeg,low_light,0.2945208433752871,0.002106812407277849,0.5483927478287962,0.4069626266891892,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31848_right.jpeg,uneven_illumination,0.22895727263329368,0.0032940052972132094,0.35944988887924606,0.4073288376266892,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31848_right.jpeg,fov_misalignment,0.11758990157616421,0.00921106053985674,0.039568072639105056,0.400226607746139,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
31848_right.jpeg,jpeg_q25,0.2978970880358875,0.006148606381943976,0.5517084250944619,0.40935878680019305,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
30947_right.jpeg,baseline,0.5015716739504453,0.01072204873602048,0.8611378616898682,0.7835384114583334,good,
30947_right.jpeg,defocus_blur,0.49858293796220676,0.00010424005902290094,0.8611315989912313,0.7885807291666667,good,
30947_right.jpeg,low_light,0.49759790882033156,0.0022673370295933594,0.8599821402102811,0.7827888997395833,good,
30947_right.jpeg,uneven_illumination,0.3696175129388027,0.003779766498709082,0.4924958300078015,0.7829282633463541,good,
30947_right.jpeg,fov_misalignment,0.29390212310144626,0.006508492145721965,0.3399704701627417,0.6892362467447917,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
30947_right.jpeg,jpeg_q25,0.49938245989786734,0.005194581440503292,0.8606776380042391,0.7842698160807292,good,
23562_right.jpeg,baseline,0.3531146472422053,0.0003900711099502125,0.6723511687424235,0.4705428389535081,usable,
23562_right.jpeg,defocus_blur,0.35340779224322383,1.730058923213039e-05,0.6723743852923106,0.47227934862088905,usable,
23562_right.jpeg,low_light,0.350744974992495,0.0001020802142340681,0.6663304757059466,0.4699539056388804,usable,
23562_right.jpeg,uneven_illumination,0.3035919611504323,0.00014129725998350697,0.5315294990638266,0.47000047029639835,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
23562_right.jpeg,fov_misalignment,0.1475071191652951,0.000387459017183001,0.08662479301910679,0.4681338320069381,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
23562_right.jpeg,jpeg_q25,0.35316643853416835,0.00011987467454410053,0.6727348711390387,0.4706451350627487,usable,
19276_left.jpeg,baseline,0.4056817278152245,0.00038286725540650904,0.8072204787024811,0.4920056534687739,good,
19276_left.jpeg,defocus_blur,0.4061776523196331,1.881648459148151e-05,0.8072499637174527,0.4945305536987522,good,
19276_left.jpeg,low_light,0.40490413126348573,9.868639606026992e-05,0.8056513646267567,0.4915467163427871,good,
19276_left.jpeg,uneven_illumination,0.3358949909963857,0.0001365395819470412,0.6083947246838394,0.49160888609705244,usable,
19276_left.jpeg,fov_misalignment,0.16550110181193206,0.0003759827874849304,0.12443357609105071,0.4871958282602814,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
19276_left.jpeg,jpeg_q25,0.4064177830188421,0.00023822942216733797,0.8093737799054141,0.4921666731323211,good,
12398_left.jpeg,baseline,0.4250725191271542,0.001636386615670515,0.9034796892534244,0.43280029296875,good,
12398_left.jpeg,defocus_blur,0.4249917510003576,3.640266441406974e-05,0.9034758864937489,0.43504251864711935,good,
12398_left.jpeg,low_light,0.42403362237673675,0.00037374223013344424,0.9025721423359047,0.4319355026684671,good,
12398_left.jpeg,uneven_illumination,0.3590076980301269,0.0005253585296687886,0.7165159624137767,0.43206787109375,usable,
12398_left.jpeg,fov_misalignment,0.1538436091818833,0.0016351338563908217,0.12872581137755607,0.43254208662872945,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
12398_left.jpeg,jpeg_q25,0.4240189474281308,0.00025431566510318153,0.9020262987386218,0.43283206641428756,good,
24276_left.jpeg,baseline,0.451332976485433,0.0005605152597147544,0.7571741457114904,0.7443912775301021,good,
24276_left.jpeg,defocus_blur,0.45136473433652474,4.633912965003009e-05,0.7571873942784574,0.7453224427488188,good,
24276_left.jpeg,low_light,0.4495931671373578,0.00016820041143377788,0.755241286739146,0.7407657464563329,good,
24276_left.jpeg,uneven_illumination,0.3388781640609177,0.0002299463170576471,0.4387148431013834,0.7409439617944419,usable,
24276_left.jpeg,fov_misalignment,0.2510382343296845,0.0005002242234609356,0.24147315500033048,0.6652901615607377,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
24276_left.jpeg,jpeg_q25,0.45081986337997665,0.00031650933153707305,0.7560462969696872,0.7443082228318854,good,
42620_right.jpeg,baseline,0.48722853780110265,0.0002884284929576928,0.8629408533118823,0.7403354709790431,good,
42620_right.jpeg,defocus_blur,0.4873293505592442,3.22085113431512e-05,0.8629228862431453,0.7411738278784245,good,
42620_right.jpeg,low_light,0.48578930860532604,0.0001005331149113878,0.8611966991818925,0.7373210025827968,good,
42620_right.jpeg,uneven_illumination,0.39489135987173074,0.00013351895469512336,0.6013376210369086,0.7374791397077389,good,
42620_right.jpeg,fov_misalignment,0.26539421327218315,0.0002521422296077586,0.2829623043188114,0.6650261994750242,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
42620_right.jpeg,jpeg_q25,0.4865896639458147,0.00013789720481469482,0.8612582396728036,0.7403764847136304,good,
7508_left.jpeg,baseline,0.42826052099917367,0.00029540340806810027,0.867856140965854,0.4975708411915903,good,
7508_left.jpeg,defocus_blur,0.4288288477481024,1.8838594772153442e-05,0.8678412554544127,0.5003074916045964,good,
7508_left.jpeg,low_light,0.42764573340157264,7.945658385560829e-05,0.8666610247067867,0.4971303684826203,good,
7508_left.jpeg,uneven_illumination,0.36077156249120207,0.0001092589700170963,0.6755163845785161,0.4971884972028584,usable,
7508_left.jpeg,fov_misalignment,0.17316213090716495,0.00028523204466749714,0.1429689077836484,0.49203568146008403,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
7508_left.jpeg,jpeg_q25,0.4272837110020051,0.00019518674245915768,0.8650410612258361,0.4977650595039152,good,
213_right.jpeg,baseline,0.47857032021663437,0.004073845840752256,0.803264556069926,0.7831927490234375,good,
213_right.jpeg,defocus_blur,0.47804606538325306,8.109843151385963e-05,0.8032738528689632,0.7874711100260416,good,
213_right.jpeg,low_light,0.47633193177755023,0.000903047765609695,0.8007889502662324,0.7827783203125,good,
213_right.jpeg,uneven_illumination,0.3483759999251349,0.0016214762702336178,0.43434681499177025,0.7828240966796876,usable,
213_right.jpeg,fov_misalignment,0.2889613849447812,0.0024939106120944726,0.33056075119998707,0.6890702311197917,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
213_right.jpeg,jpeg_q25,0.4772942549656559,0.0019033530099069073,0.8016347701133941,0.7838429768880208,good,
2013_left.jpeg,baseline,0.4467088616541491,0.0012641878828541868,0.821252359889873,0.6350594421582076,good,
2013_left.jpeg,defocus_blur,0.44705767368982263,8.053022319399801e-05,0.8212535331970341,0.6383468999263324,good,
2013_left.jpeg,low_light,0.44526946443457793,0.00034760805211442785,0.8186935260213513,0.6343507484250368,good,
2013_left.jpeg,uneven_illumination,0.38195350758907604,0.0004495118496774372,0.6375956562488156,0.6344608926484784,good,
2013_left.jpeg,fov_misalignment,0.20509712756773196,0.0011948668860208126,0.16115330329633973,0.592862098638419,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
2013_left.jpeg,jpeg_q25,0.4461900085383037,0.001076182985488053,0.8198095750398223,0.6353047363206829,good,
29234_left.jpeg,baseline,0.37394849847571576,0.01035975870282599,0.7658898969258907,0.40697252428209457,good,
29234_left.jpeg,defocus_blur,0.3715547108433516,0.00014869051313987162,0.7660118695680631,0.41356432115709457,good,
29234_left.jpeg,low_light,0.3717616730813189,0.002241918919867799,0.7700296365510637,0.4054181308819981,good,
29234_left.jpeg,uneven_illumination,0.32981373674798775,0.0034765997787865716,0.6485612945198529,0.4057065750180985,reject,Image is out of focus. Please refocus and ensure patient is still.; Incomplete field of view. Ensure proper alignment with pupil.
29234_left.jpeg,fov_misalignment,0.11981605230362197,0.009751461400382525,0.04676456918190523,0.3981914741192085,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
29234_left.jpeg,jpeg_q25,0.37197180740956254,0.003525126570550347,0.767450607768983,0.40781617624879346,good,
8163_right.jpeg,baseline,0.3787771339746375,0.00039627770739586546,0.7457575136717384,0.470413972426283,good,
8163_right.jpeg,defocus_blur,0.37904960810352367,1.941982134455436e-05,0.745769850921078,0.4720895694104343,good,
8163_right.jpeg,low_light,0.3770574330855592,0.00010355617515845944,0.7415792653995389,0.469853070902629,good,
8163_right.jpeg,uneven_illumination,0.32641704980370045,0.00014136785648848483,0.5968002297409615,0.4699216890070741,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
8163_right.jpeg,fov_misalignment,0.1481121157376698,0.0003938481564242553,0.08846092239165282,0.4679730145520865,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
8163_right.jpeg,jpeg_q25,0.3790763967496586,0.00016979774127510577,0.7468100352215544,0.4704998613024181,good,
26906_left.jpeg,baseline,0.4870365666542448,0.00044884156010789004,0.8579455049213186,0.7463044132309608,good,
26906_left.jpeg,defocus_blur,0.48700492577354715,5.038919537696977e-05,0.8579421242007517,0.7468201065005334,good,
26906_left.jpeg,low_light,0.48392575837438645,0.0001434261292908447,0.8567420335234054,0.7360347047579129,good,
26906_left.jpeg,uneven_illumination,0.37501644557392055,0.00019286305943792915,0.5454728335244935,0.7360952344662907,good,
26906_left.jpeg,fov_misalignment,0.2601524873899219,0.0004026445286576853,0.2607412419599299,0.6749279795699334,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
26906_left.jpeg,jpeg_q25,0.4871473940700287,0.0003402174353291053,0.8579226843332597,0.7469534703170249,good,
13943_left.jpeg,baseline,0.38001095905959437,0.0020243021888498506,0.7277941193705044,0.49789318561751156,good,
13943_left.jpeg,defocus_blur,0.38013216172208764,5.410934921999517e-05,0.7277564634032446,0.5015830231650561,good,
13943_left.jpeg,low_light,0.3781345531274074,0.0004658219191663507,0.72463876702064,0.4972986236100675,good,
13943_left.jpeg,uneven_illumination,0.36760637240225225,0.0006694189422086616,0.6942591037201744,0.49739167409323104,usable,
13943_left.jpeg,fov_misalignment,0.1721110372732559,0.0019763042518089816,0.13960062448058436,0.4898411880173112,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
13943_left.jpeg,jpeg_q25,0.3791328690373347,0.0006242851678032414,0.7267401073326394,0.49809646961515835,good,
15199_right.jpeg,baseline,0.3899323866526649,0.00036414160788630147,0.7679984163248279,0.4839491371832824,good,
15199_right.jpeg,defocus_blur,0.3904361016776686,2.161870504268944e-05,0.76801090239317,0.4864945534321683,good,
15199_right.jpeg,low_light,0.38913788786831116,9.508485035168215e-05,0.7663248693717174,0.48354459859227783,good,
15199_right.jpeg,uneven_illumination,0.2897068831495502,0.00012439810311840144,0.4821619291907211,0.4836017947662019,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
15199_right.jpeg,fov_misalignment,0.15936805005256333,0.0003563696715853625,0.11248692105117675,0.47942031926406925,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
15199_right.jpeg,jpeg_q25,0.3897359203342528,0.00029466782568279295,0.7673956068296616,0.48411836325439267,good,
4848_right.jpeg,baseline,0.3450115927355239,0.00040822351455080397,0.6620467499207588,0.45252776342975204,usable,
4848_right.jpeg,defocus_blur,0.345313904881243,1.5790271003697923e-05,0.6620549084398928,0.4543534832755161,usable,
4848_right.jpeg,low_light,0.343427017665124,0.00010468991986141821,0.6582902760691006,0.451934180291977,usable,
4848_right.jpeg,uneven_illumination,0.26477375596101327,0.00014534520696758666,0.4334534972869373,0.45202757531119275,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
4848_right.jpeg,fov_misalignment,0.13854881006387615,0.000407289464855478,0.07291283295779748,0.45146561097081933,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
4848_right.jpeg,jpeg_q25,0.3444331001677004,9.344255237488616e-05,0.6606737626410963,0.4526396248894671,usable,
20011_right.jpeg,baseline,0.4378282653968756,0.0003180801281968545,0.9241239151548515,0.45703065216559535,good,
20011_right.jpeg,defocus_blur,0.4383357260129306,2.1724710417694717e-05,0.9240673213478249,0.45961389462809915,good,
20011_right.jpeg,low_light,0.4368752606964056,8.81555472655599e-05,0.9220518859758154,0.45648735354385606,good,
20011_right.jpeg,uneven_illumination,0.3225864540586399,0.00011411896238559897,0.595417383757807,0.45657888863381285,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
20011_right.jpeg,fov_misalignment,0.15390476766179176,0.0003125015698796455,0.11364296504326522,0.4560189170747883,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
20011_right.jpeg,jpeg_q25,0.4369970619052949,0.00017781656351274536,0.9218676906332056,0.45708897423307143,good,
12122_left.jpeg,baseline,0.4844072136695903,0.010504194464568326,0.8124469575287573,0.7833964029947916,good,
12122_left.jpeg,defocus_blur,0.4814880155863811,0.00011003108487809894,0.8124464136293383,0.7883510335286459,good,
12122_left.jpeg,low_light,0.48049579797261427,0.002226695395822082,0.8111668671591191,0.782786865234375,good,
12122_left.jpeg,uneven_illumination,0.412484520001528,0.0028488302992125433,0.6160889453339117,0.7828554280598958,good,
12122_left.jpeg,fov_misalignment,0.31983445556879364,0.00809020887610812,0.41226374636381363,0.6892242431640625,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
12122_left.jpeg,jpeg_q25,0.4823865971849642,0.005300049708864407,0.8120554784876836,0.7841886393229167,good,
2116_left.jpeg,baseline,0.3784651352619548,0.0037582346948197318,0.5359584802657467,0.7575054931640625,good,
2116_left.jpeg,defocus_blur,0.37803046777098986,9.291834301134091e-05,0.5359797423108152,0.7616015625,good,
2116_left.jpeg,low_light,0.375199025919547,0.0008513051599414348,0.5304478342116001,0.7568070475260417,good,
2116_left.jpeg,uneven_illumination,0.5227147815879081,0.0007895196059656612,0.9519410259451666,0.7568784586588542,good,
2116_left.jpeg,fov_misalignment,0.3113616862135391,0.0033034972219189067,0.4043182490808205,0.6741156005859374,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
2116_left.jpeg,jpeg_q25,0.3775885104313509,0.0019286648881485801,0.5351580735031185,0.758046875,good,
29375_right.jpeg,baseline,0.41661624394519053,0.0002332145031246463,0.8572190188991011,0.46598520611702127,good,
29375_right.jpeg,defocus_blur,0.41701730631349904,4.605355355576619e-05,0.8571585493497026,0.4679735704787234,good,
29375_right.jpeg,low_light,0.41489245266800745,8.426487699468086e-05,0.8538972123151277,0.4639788896276596,good,
29375_right.jpeg,uneven_illumination,0.30277278789533146,0.00010651715107231779,0.5333974967258613,0.46416422872340424,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
29375_right.jpeg,fov_misalignment,0.1638084241307509,0.00023287337816721809,0.13519974974989352,0.4655814494680851,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
29375_right.jpeg,jpeg_q25,0.4168691750783802,0.000224530932805073,0.8578861825773334,0.46607679521276596,good,
8909_left.jpeg,baseline,0.39362143566455154,0.008558052574412112,0.8229578876148348,0.4086518158783784,good,
8909_left.jpeg,defocus_blur,0.3918479185306152,0.00013560143319747036,0.8228254338580401,0.4152191044280888,good,
8909_left.jpeg,low_light,0.39081835772812434,0.001880055901330913,0.8235493032186302,0.4072963169642857,good,
8909_left.jpeg,uneven_illumination,0.2934564341542385,0.0029652283392841167,0.5439379329727778,0.40756826511221045,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
8909_left.jpeg,fov_misalignment,0.11996452622121428,0.00808514500241312,0.04727185021698289,0.4007412825772201,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
8909_left.jpeg,jpeg_q25,0.39212037473482914,0.0037098086937117757,0.8238908453774375,0.40909862150096526,good,
6521_right.jpeg,baseline,0.511335094123628,0.001226639844940017,0.931038120880519,0.7399243835098817,good,
6521_right.jpeg,defocus_blur,0.510733387373345,4.879334495988601e-05,0.9310137173076855,0.7394362759106844,good,
6521_right.jpeg,low_light,0.5090032453286091,0.0003072968621060741,0.9301303964976344,0.7333387512383783,good,
6521_right.jpeg,uneven_illumination,0.3683373610473295,0.0004352122918310607,0.5283300370039835,0.7329910527168114,usable,
6521_right.jpeg,fov_misalignment,0.2745174200638326,0.0010991478792764368,0.3067752943396838,0.666825631572931,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.
6521_right.jpeg,jpeg_q25,0.5110586002347488,0.0004740999216362214,0.9313935383069922,0.7395248874345882,good,
20724_right.jpeg,baseline,0.39965458082417,0.0005724912052672881,0.8012181734571281,0.47599689452827315,good,
20724_right.jpeg,defocus_blur,0.3999814639487251,3.172017895317846e-05,0.8011890055544411,0.47821049573235785,good,
20724_right.jpeg,low_light,0.398694375154294,0.00015076279079147446,0.7994852403580697,0.4752569436506122,good,
20724_right.jpeg,uneven_illumination,0.30364713646787883,0.0002057298337395867,0.527761282937453,0.4753935820250978,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
20724_right.jpeg,fov_misalignment,0.14852580635973445,0.0005673664147254347,0.08648173611706064,0.47212100861149214,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
20724_right.jpeg,jpeg_q25,0.39894048036350616,0.0002920444333866473,0.7993844962720842,0.47615635557968805,good,
11568_right.jpeg,baseline,0.437550273993631,0.0002302780738509365,0.9152710900402589,0.468453125,good,
11568_right.jpeg,defocus_blur,0.4381256228414515,4.3978054310844835e-05,0.9152577261703452,0.47107130984042556,good,
11568_right.jpeg,low_light,0.4367565026879708,8.281357205254075e-05,0.9141986073285738,0.4670154587765957,good,
11568_right.jpeg,uneven_illumination,0.31782884890366053,0.00010592533938751981,0.5742478183262346,0.46719896941489364,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
11568_right.jpeg,fov_misalignment,0.16650596593961306,0.0002293626278234755,0.14144255930144273,0.4676373005319149,reject,Image is out of focus. Please refocus and ensure patient is still.; Uneven illumination detected. Check flash intensity and alignment.; Incomplete field of view. Ensure proper alignment with pupil.
11568_right.jpeg,jpeg_q25,0.43652941072936735,0.00025513888938009276,0.9122534995841897,0.46855452127659575,good,
31023_left.jpeg,baseline,0.507580632567758,0.004079951010070427,0.8860019154082757,0.7833919270833334,good,
31023_left.jpeg,defocus_blur,0.5070935594273944,8.190156270049337e-05,0.8860209078968653,0.7878139241536458,good,
31023_left.jpeg,low_light,0.5057680489234768,0.0009095209952495603,0.8848566970274908,0.7828175862630208,good,
31023_left.jpeg,uneven_illumination,0.40132081319972746,0.0015090366394775179,0.5856924434309644,0.7828993733723958,good,
